
1618817136117,331,HTTP Request,200,OK,Thread Group 1-6,text,true,,462,327,7,7,https://petstore.swagger.io/v2/store/order,331,0,0
1618817136127,321,HTTP Request,200,OK,Thread Group 1-10,text,true,,444,182,7,7,https://petstore.swagger.io/v2/store/order/1?orderid=1,321,0,0
1618817136286,294,HTTP Request,200,OK,Thread Group 1-9,text,true,,434,174,7,7,https://petstore.swagger.io/v2/store/inventory,294,0,0
1618817136323,291,HTTP Request,200,OK,Thread Group 1-5,text,true,,462,327,7,7,https://petstore.swagger.io/v2/store/order,291,0,0
1618817136325,296,HTTP Request,200,OK,Thread Group 1-7,text,true,,462,327,7,7,https://petstore.swagger.io/v2/store/order,296,0,0
1618817136346,288,HTTP Request,200,OK,Thread Group 1-4,text,true,,434,174,7,7,https://petstore.swagger.io/v2/store/inventory,288,0,0
1618817136360,298,HTTP Request,200,OK,Thread Group 1-8,text,true,,462,327,6,6,https://petstore.swagger.io/v2/store/order,298,0,0
1618817136448,297,HTTP Request,200,OK,Thread Group 1-6,text,true,,444,182,6,6,https://petstore.swagger.io/v2/store/order/1?orderid=1,297,0,0
1618817136448,300,HTTP Request,200,OK,Thread Group 1-10,text,true,,434,174,6,6,https://petstore.swagger.io/v2/store/inventory,299,0,0
1618817136580,293,HTTP Request,200,OK,Thread Group 1-9,text,true,,462,327,6,6,https://petstore.swagger.io/v2/store/order,293,0,0
1618817136615,285,HTTP Request,200,OK,Thread Group 1-5,text,true,,444,182,6,6,https://petstore.swagger.io/v2/store/order/1?orderid=1,283,0,0
1618817136621,292,HTTP Request,200,OK,Thread Group 1-7,text,true,,444,182,6,6,https://petstore.swagger.io/v2/store/order/1?orderid=1,280,0,0
1618817136659,307,HTTP Request,200,OK,Thread Group 1-8,text,true,,444,182,6,6,https://petstore.swagger.io/v2/store/order/1?orderid=1,307,0,0
1618817136745,285,HTTP Request,200,OK,Thread Group 1-6,text,true,,434,174,6,6,https://petstore.swagger.io/v2/store/inventory,281,0,0
1618817136748,285,HTTP Request,200,OK,Thread Group 1-10,text,true,,462,327,5,5,https://petstore.swagger.io/v2/store/order,282,0,0
1618817136873,290,HTTP Request,200,OK,Thread Group 1-9,text,true,,444,182,5,5,https://petstore.swagger.io/v2/store/order/1?orderid=1,290,0,0
1618817136900,284,HTTP Request,200,OK,Thread Group 1-5,text,true,,434,174,5,5,https://petstore.swagger.io/v2/store/inventory,284,0,0
1618817136913,394,HTTP Request,200,OK,Thread Group 1-7,text,true,,434,174,4,4,https://petstore.swagger.io/v2/store/inventory,394,0,0
1618817136966,353,HTTP Request,200,OK,Thread Group 1-8,text,true,,434,174,3,3,https://petstore.swagger.io/v2/store/inventory,353,0,0
1618817137033,303,HTTP Request,200,OK,Thread Group 1-10,text,true,,444,182,2,2,https://petstore.swagger.io/v2/store/order/1?orderid=1,303,0,0
1618817137163,308,HTTP Request,200,OK,Thread Group 1-9,text,true,,434,174,2,2,https://petstore.swagger.io/v2/store/inventory,308,0,0
1618817137336,307,HTTP Request,200,OK,Thread Group 1-10,text,true,,434,174,1,1,https://petstore.swagger.io/v2/store/inventory,307,0,0
